frame,x,y
180,0.41761281526466415,0.586059740257492
181,0.40982323860676806,0.5865324529025122
182,0.3071820894877116,0.6030743634259259
183,0.3158583958943685,0.5969616925274884
184,0.32464930216471355,0.5914487485532407
185,0.3339634577433268,0.5863823784722222
186,0.34292329152425133,0.580138255931713
187,0.3517094294230143,0.5751684118200231
188,0.3613160769144694,0.5693939208984375
189,0.3713771184285482,0.5638860066731771
190,0.3777319828663656,0.5600183344464107
191,0.3889239447662846,0.5537867193916439
192,0.39879156748453776,0.548965001989294
193,0.4084634780883789,0.543955824110243
194,0.41765626271565753,0.5389428032769097
195,0.4269608815511068,0.5337762338143808
196,0.4352529525756836,0.5302409984447338
197,0.4456394831339518,0.5254621152524594
198,0.45364933013916015,0.5213592529296875
199,0.4628692944844564,0.5185038248697916
200,0.47047478357950845,0.5153670699508102
201,0.4786578496297201,0.5121759485315394
202,0.4857677141825358,0.5085184733072917
203,0.49451255798339844,0.5057991310402199
204,0.5024060567220052,0.5031591344762731
205,0.5087230046590169,0.5013486508969908
206,0.5159556706746419,0.4991453382703993
207,0.5239800771077474,0.4980692545572917
208,0.5287473360697429,0.4967046101888021
209,0.5355782190958659,0.4942483407479745
210,0.5415695190429688,0.4940977308485243
211,0.5474280039469401,0.49149678548177084
212,0.5517161051432292,0.49132351345486114
213,0.5582632064819336,0.49128237123842594
214,0.5613234202067058,0.49077159740306714
215,0.5659179051717123,0.49055673104745373
216,0.5703086853027344,0.49159557201244214
217,0.5735780080159505,0.4918363783094618
218,0.5765439987182617,0.49181473343460647
219,0.5796146392822266,0.49276213469328706
220,0.5830675760904948,0.49461545591001155
221,0.585205078125,0.4947745994285301
222,0.5867107391357422,0.4963160196940104
223,0.5878697713216146,0.49863236038773145
224,0.5889287948608398,0.5014353434244792
225,0.5907671610514323,0.5035948011610243
226,0.5920698801676433,0.5053476969401042
227,0.5921362559000651,0.5062503390842014
228,0.5923164367675782,0.5080210367838541
229,0.5929304758707682,0.5106427228009259
230,0.5788612365722656,0.6214711507161458
231,0.5789000829060872,0.6214400679976851
232,0.5789178212483724,0.6213905051902489
233,0.578113452004106,0.6301211819543457
234,0.5771511100757329,0.6385477305507262
235,0.5869859059651693,0.5318195484302662
236,0.5846426645914714,0.5358175207067419
237,0.5845774332682292,0.5382785938404224
238,0.5788188934326172,0.621361400462963
239,0.5788818359375,0.6213873969184027
240,0.5788475672403971,0.6218231766312211
241,0.5788202285766602,0.6218695746527778
242,0.578711191813151,0.6219669483326099
243,0.5786081946995235,0.6223430558762876
244,0.5786784286670045,0.62225287195271
245,0.5784184902389677,0.6254159485565801
246,0.5783368443602747,0.626415027822733
247,0.578769302368164,0.6220945005063657
248,0.5787744522094727,0.6220010828088831
249,0.5787328872014726,0.6225551726066305
250,0.5338442484537761,0.5979888916015625
251,0.5294814427693685,0.6016455191153067
252,0.524430497487386,0.6061694675021702
253,0.578778076171875,0.6222623471860532
254,0.5136307080586752,0.6165426748770254
255,0.578600819905599,0.6221457022207755
256,0.5785915374755859,0.6221411810980902
257,0.4973842302958171,0.6312462135597512
258,0.49119822184244794,0.6403656005859375
259,0.5003383222304566,0.6378966833155892
260,0.47975572317272075,0.649212016041159
261,0.47843546013753946,0.6489097053970891
262,0.46662972768147787,0.6609566017433449
263,0.46058546570525555,0.6673384791181611
264,0.455230712890625,0.6720030608000579
265,0.4530842446275797,0.6725747176240634
266,0.4503525675340158,0.6746630792705776
267,0.44816722585916474,0.6763337685877889
268,0.4464189525192839,0.677670320041558
269,0.44502033384737916,0.6787395612045732
270,0.4439014389098554,0.6795949541349855
271,0.4430063229598364,0.6802792684793153
272,0.44229023019982117,0.6808267199547792
273,0.441717355991809,0.6812646811351503
274,0.38721242478905665,0.7246083350946287
275,0.37864259084065754,0.7312590422453704
276,0.371634833017985,0.7369214093243635
277,0.36525274912516276,0.7425135294596354
278,0.3573487599690755,0.7444081059208623
279,0.3501768112182617,0.7518138744212963
280,0.3430853525797526,0.7551131637008102
281,0.3368334452311198,0.7605148880570023
282,0.33048540438408225,0.7617091286993126
283,0.32299357634650083,0.7679797921631282
284,0.3166696380447749,0.7756902943168423
285,0.3128584117990254,0.7767677017759556
286,0.30375712712605796,0.7809288872612847
287,0.29988387375166914,0.7839621173708688
288,0.2979290597515783,0.7852796398561274
289,0.28657317431776447,0.7906400699723093
290,0.28593903853943003,0.7912972179832691
291,0.27609701065872866,0.7950697239186544
292,0.2753172263188785,0.7957587223363618
293,0.2732054200896626,0.796798445331002
294,0.27151597510628983,0.7976302237267141
295,0.2557281176249186,0.8050531457971644
296,0.2541618347167969,0.8051745379412616
297,0.24885967297926379,0.8072739113746967
298,0.24388666152954103,0.8075283474392361
299,0.2423995018005371,0.8079201027199074
300,0.2409991660110114,0.808455992442664
301,0.23499910112436792,0.8081002466595136
302,0.23321841557820638,0.8074074074074075
303,0.2318761984507243,0.8059210883246528
304,0.23008998235066733,0.804282068323206
305,0.2293081283569336,0.8024842438874421
306,0.22847137451171876,0.7996244077329282
307,0.22870111465454102,0.7971815886320891
308,0.22973817189534504,0.7932509810836227
309,0.2317040761311849,0.7879222728587963
310,0.23353246053059895,0.7855412235966435
311,0.23505112330118816,0.7816491586190683
312,0.23676958084106445,0.7760539867259838
313,0.24027121861775716,0.7712068910951968
314,0.2433437983194987,0.76583901864511
315,0.2472842216491699,0.7604781539351851
316,0.2523161252339681,0.754214534053096
317,0.2564270337422689,0.7486123544198495
318,0.26278009414672854,0.740898753978588
319,0.2685846964518229,0.7319835521556713
320,0.2749020576477051,0.7251245569299769
321,0.2824000676472982,0.7163540875470197
322,0.28159299987777936,0.7168669159621907
323,0.3041198117575681,0.7047110268857408
324,0.3052345911661784,0.6880848072193287
325,0.3135032653808594,0.6793854890046296
326,0.32164427439371746,0.6705091688368056
327,0.33083791324953654,0.6623643035453279
328,0.3388202018162857,0.6530534400193769
329,0.35031153361002604,0.6430782176830151
330,0.3605598131815592,0.6322080824110243
331,0.3701089223225911,0.6211909541377315
332,0.38007965087890627,0.6126772280092593
333,0.38975454966227213,0.6032259340639468
334,0.40087566450071327,0.5937159370576909
335,0.4103749736432878,0.584132672237788
336,0.41119438628453175,0.5833126168685696
337,0.4304211486081321,0.5669507566468578
338,0.442120615641276,0.5565360740379051
339,0.4530495007832845,0.5470193933557581
340,0.4629571278889974,0.5385895905671296
341,0.4721095403035482,0.5299215811270255
342,0.4823787689208984,0.5220680519386575
343,0.4930438923383735,0.5140400099078873
344,0.5021598815917969,0.50706866229022
345,0.5109954833984375,0.49957557960792826
346,0.520065180460612,0.4929589730721933
347,0.5275968551635742,0.48650467484085647
348,0.5372962951660156,0.47959023934823497
349,0.5455203374226888,0.4744744760018808
350,0.5519891103108724,0.47115495469835067
351,0.5599899291992188,0.46486341688368055
352,0.5674671173095703,0.46048092312282984
353,0.5743635813395183,0.4564928973162616
354,0.5804858525594075,0.45336026792173034
355,0.5866693496704102,0.44982260244864003
356,0.5917137145996094,0.44676231101707176
357,0.5961845397949219,0.4448933919270833
358,0.6019822438557942,0.4428931342230903
359,0.6063668568929036,0.44158449526186344
360,0.6094950358072917,0.44048727530020254
361,0.6137229919433593,0.4391555220992477
362,0.6157615025838216,0.43974631980613427
363,0.6188323974609375,0.44025500262225115
364,0.6210492451985677,0.4422348587601273
365,0.6223413467407226,0.4425803855613426
366,0.6238480885823567,0.44397506713867185
367,0.6251408259073893,0.4459395232024016
368,0.6259512583414714,0.4471605088975694
369,0.6263938268025716,0.4490379616066262
370,0.6265053431193034,0.4512008101851852
371,0.6264520009358724,0.4539584124529803
372,0.6262863159179688,0.4560100414134838
373,0.6253546396891276,0.46002157705801505
374,0.6225995381673177,0.4660966661241319
375,0.6216283798217773,0.4703379878291377
376,0.6209718068440755,0.4733447887279369
377,0.6165351028335337,0.47867795170665295
378,0.6147502899169922,0.4825994420934607
379,0.5787532806396485,0.6210268373842592
380,0.5906442080868004,0.5744939511850443
381,0.5872634208465753,0.586339228581023
382,0.6023342132568359,0.5052820276331018
383,0.5978539951051671,0.5142096918154951
384,0.5948338190714518,0.5176401774088542
385,0.5894662221272786,0.5260467529296875
386,0.580404387875823,0.6095075400787486
387,0.5787679563099581,0.6209713380136276
388,0.5749657948811849,0.5469761036060474
389,0.5706882254615233,0.5590411576852654
390,0.5760019461248231,0.6041058505851447
391,0.578302945644833,0.6186626575731451
392,0.551677958170573,0.5721234356915509
393,0.5746235650899528,0.6155396776743957
394,0.5783180844601588,0.621227859471083
395,0.5367608128282358,0.5982514591018329
396,0.5291801770528157,0.6032350893373842
397,0.5230714207906052,0.6112671438765787
398,0.516146926322838,0.6184353390660614
399,0.566203184580249,0.6203272496050083
400,0.5020046234130859,0.6361381813331887
401,0.5216816235214876,0.6320067528792273
402,0.5194584490993842,0.6342072093817414
403,0.47079293454473936,0.617215883396573
404,0.5214858418773367,0.7648544260301297
405,0.5231402566113901,0.773088759219277
406,0.48150120048883577,0.6493591554172162
407,0.5192135591171223,0.7616101987088639
408,0.5236495553060814,0.7742587534696355
409,0.5239636771919156,0.7788403996725848
410,0.43577349514081803,0.7176579614390102
411,0.42339921015247933,0.7217066010019276
412,0.41450850168863934,0.731939188639323
413,0.4063010533650716,0.7389786331741898
414,0.3991462071736654,0.7472430759006077
415,0.39209572474161786,0.7524356418185764
416,0.3843470497874092,0.7586560366693437
417,0.37879276275634766,0.7653728343822338
418,0.37128896713256837,0.77283364755136
419,0.364001210530599,0.7801216408058449
420,0.3570121129353841,0.7851545545789931
421,0.3533377653632906,0.7891890638249041
422,0.346556825984691,0.7963751927545962
423,0.3392998697184722,0.8010694246433685
424,0.3348493267480005,0.8089573489111077
425,0.3293811570725196,0.8110123609363682
426,0.32206376393636066,0.8130421956380208
427,0.31897236506144205,0.8156567608868635
428,0.3123934745788574,0.8207402547200521
429,0.30933850606282554,0.8222841616030092
430,0.30562400817871094,0.8251805623372396
431,0.30207061767578125,0.827729175708912
432,0.30094070434570314,0.8285747386791088
433,0.2991004943847656,0.8291919284396702
434,0.2952631454447707,0.8303690510615283
435,0.29368152618408205,0.8296411019784433
436,0.2927921930948893,0.828529131854022
437,0.292426331837972,0.8270204897280092
438,0.29268484115600585,0.824156415020978
439,0.29426867167154946,0.8202679669415509
440,0.2958522796630859,0.8166015059859665
441,0.29747810363769533,0.81259115713614
442,0.29984957377115884,0.8074145281756365
443,0.30284112294514975,0.8033051667390047
444,0.30740152994791664,0.7963143807870371
445,0.3114933013916016,0.7895319055627894
446,0.3162764231363932,0.7821910716869213
447,0.3225222587585449,0.7715603298611111
448,0.3504385852199111,0.6750742437502448
449,0.3463966224200465,0.6916417681716411
450,0.3410628000895182,0.7477414166485822
451,0.34837204615275064,0.7365856029369213
452,0.35729036331176756,0.7274724889684606
453,0.3656049092610677,0.7146047521520544
454,0.375685977935791,0.7026362666377315
455,0.3835831199596403,0.6919701534852257
456,0.39371115366617837,0.679405834056713
457,0.40470765431722006,0.6658719098126447
458,0.4147923469543457,0.6525284378616898
459,0.4250890413920085,0.6386747007016782
460,0.43594048817952474,0.6263764558015046
461,0.44570393845761713,0.6157787771680147
462,0.4565587191864506,0.6032866909781078
463,0.4671254643008309,0.5901884088573741
464,0.4795698819284353,0.5764298973697451
465,0.4904775619506836,0.5634459318938079
466,0.5008218447367351,0.5505119041160301
467,0.5124510447184245,0.5386591028284143
468,0.523554801940918,0.5265941478587963
469,0.533944574991862,0.5150141963252315
470,0.5434796015421549,0.5046035201461226
471,0.5535282135009766,0.49461929886429395
472,0.5635960261027019,0.48307466860170717
473,0.5725845336914063,0.47445610894097223
474,0.5810282389322917,0.46586829291449655
475,0.5893409729003907,0.4574794628002025
476,0.5982601165771484,0.4501763802987558
477,0.6057193756103516,0.4427819711190683
478,0.613204828898112,0.43606816044560187
479,0.6185088475545247,0.4317355685763889
480,0.6245854695638021,0.42547788266782405
481,0.6306097666422527,0.4201759903519242
482,0.6370284398396809,0.4166506731951678
483,0.6404471715291341,0.4136566727249711
484,0.6450610478719075,0.4104942321777344
485,0.6485153834025065,0.40795214617693865
486,0.6513523101806641,0.4074907656069155
487,0.6524837566678608,0.40598021121415007
488,0.6540121822460444,0.4049676036768028
489,0.5532965844563154,0.5403779652441425
490,0.5439562708465084,0.5540087066597399
491,0.5383705368030525,0.5619067721708975
492,0.5308195945246669,0.572459706440879
493,0.5247788407019583,0.5809020538568641
494,0.6586678822835287,0.4163849442093461
495,0.6575482686360677,0.4196957058376736
496,0.6571814219156901,0.4224582248263889
497,0.6562838236490885,0.42774166531032987
498,0.6519417444864909,0.43478478325737846
499,0.6522341277625541,0.43262959216922453
500,0.6477005056331782,0.44360869557984195
501,0.6448504130045573,0.4490466082537616
502,0.6409128824869792,0.4572652180989583
503,0.6386390686035156,0.461976651792173
504,0.6334336598714193,0.4701579906322338
505,0.6279275258382161,0.4779330783420139
506,0.6289595273991269,0.477295304532843
507,0.6200225830078125,0.4926534016927083
508,0.6135494232177734,0.50172040020978
509,0.6075764973252729,0.5106524493141638
510,0.6079122979701098,0.5105645782004645
511,0.6059911618383395,0.5135920810550478
512,0.5825957992090294,0.6055791799207269
513,0.5810276174853267,0.6089044202459557
514,0.5785109202067057,0.5558505588107638
515,0.5719064712524414,0.56386068838614
516,0.5647115226849697,0.5752444299731363
517,0.55909957198028,0.5835065249127764
518,0.5512897526973176,0.5941957867721774
519,0.5447743771366197,0.6013082037048623
520,0.5154336892378328,0.6079194214813934
521,0.5127203796863038,0.6084692286085548
522,0.5132544246615766,0.6079114071738292
523,0.5085371042591601,0.6108839578618233
524,0.5054593509076573,0.6122242876682242
525,0.5029971482264549,0.6132965515133451
526,0.5010273860814931,0.6141543625894417
527,0.4994515763655236,0.614840611450319
528,0.49819092859274805,0.6153896105390209
529,0.4971824103745276,0.6158288098099823
530,0.4607105942877824,0.7163523304926072
531,0.4602176277501814,0.7162051336130123
532,0.4438186009724935,0.7350354229962385
533,0.43660008112589516,0.7451183742947048
534,0.42819391886393227,0.7541829427083333
535,0.42182044982910155,0.7617724948459201
536,0.4153880301585773,0.7712807443595625
537,0.4082417805989583,0.7799808078342014
538,0.40204493204752606,0.7870368109809027
539,0.39569563043805756,0.7997152817452796
540,0.3887748718261719,0.8016486839011864
541,0.3833514397414148,0.8104290359590417
542,0.3786643346150716,0.813685890480324
543,0.3721130053202311,0.8190286706995081
544,0.3680834132900489,0.8243573407150051
545,0.3638407389322917,0.8273055465133102
546,0.36127662658691406,0.8318680939850984
547,0.3555766541028346,0.8369758009897434
548,0.35421479543050133,0.8391139277705439
549,0.3515933990478516,0.8413263391565393
550,0.35002209345499674,0.8418381867585358
551,0.3479201495763319,0.8410330850342952
552,0.3468743642171224,0.840087890625
553,0.3469882329305013,0.8390496148003472
554,0.3475703557332357,0.8374037566008391
555,0.3489945411682129,0.834303453233507
556,0.35097983678181965,0.829505694354022
557,0.35260918935139973,0.8255781950774016
558,0.35812466939290366,0.8187771267361111
559,0.3563169508571822,0.8204250469539368
560,0.36582221984863283,0.8061374240451389
561,0.37109724680582684,0.7971590395326967
562,0.37613213857014977,0.7894480387369792
563,0.38033784230550133,0.7814752084237558
564,0.3879693349202474,0.7702034279152199
565,0.3956543604532878,0.7597349943938079
566,0.4031703313191732,0.7492739642107928
567,0.4121822992960612,0.735932300708912
568,0.42230230967203775,0.7214938128436054
569,0.4310241752662042,0.7093262727604406
570,0.43987795958570647,0.6951060373174044
571,0.45222333272298176,0.6786319308810764
572,0.46250518163045246,0.6634710241247106
573,0.47311127980550133,0.6498565673828125
574,0.4832279172266878,0.635840579261154
575,0.4925006993774812,0.6230406527513239
576,0.5056455882659447,0.6053444506401415
577,0.5266570399363846,0.5995342445454532
578,0.5294980739146431,0.5748122780634343
579,0.5418629964192708,0.5578007450810185
580,0.5520164489746093,0.5431342230902778
581,0.5638737360636393,0.5278754905418114
582,0.5738202412923177,0.5145915843822338
583,0.5844651540120442,0.5012793646918403
584,0.594323476155599,0.4885758011429398
585,0.6032039642333984,0.4758861400462963
586,0.612318128823651,0.4658878172725339
587,0.6233189900716146,0.4531278822157118
588,0.6310699462890625,0.4424709743923611
589,0.6388445536295573,0.4333480269820602
590,0.6465720494588216,0.4242336414478443
591,0.6532676696777344,0.41519097222222223
592,0.6544415107740699,0.413958507461368
593,0.5410211212005598,0.5375293675905057
594,0.5159136846973392,0.564437532355454
595,0.5098040572860797,0.570471160290982
596,0.5068247114290947,0.5734591162360481
597,0.5066340392971037,0.5739502039711095
598,0.5062789190252555,0.5743647300257274
599,0.5061807862088954,0.5744494374521827
600,0.5564717007354429,0.5521769653888956
601,0.5475097758554665,0.5572955095025244
602,0.5517544433025752,0.5559340080670153
603,0.5744873516666539,0.5460192007379566
604,0.575848388671875,0.5455635353370949
605,0.575522714944118,0.5461038552227931
606,0.5758571624755859,0.5467437744140625
607,0.5761000315348307,0.5474413836443865
608,0.575873057047526,0.5486748024269387
609,0.6770629386640817,0.4088576608004696
610,0.6464958091789446,0.45227259403735465
611,0.6549112352143349,0.44109730477372566
612,0.6616435760426472,0.43215707336282244
613,0.667029448705297,0.4250048882340999
614,0.6648860295613607,0.4345342000325521
615,0.6686890674225038,0.4291151262716024
616,0.6575239669720678,0.4483642168089075
617,0.6522073008557073,0.45803741048537516
618,0.6442030588785808,0.46831913700810185
619,0.6386056900024414,0.47795670120804395
620,0.632086181640625,0.4885295726634838
621,0.6273124059041341,0.49768473307291666
622,0.6220220151113434,0.5070085998181214
623,0.6213374368359853,0.5079460801615133
624,0.6192352568167151,0.5115332818238626
625,0.6040963494034529,0.5347799152464926
626,0.6024599292236933,0.5375163950789476
627,0.6001552515164099,0.5412130305899742
628,0.5789724349975586,0.5728189539026332
629,0.5798693232936665,0.5716711301406517
630,0.5222164401154241,0.6080539108655815
631,0.5212991442025131,0.610578406810582
632,0.5144997633049719,0.6161647021876028
633,0.509060258586939,0.6206337384892194
634,0.5505529659072359,0.6022659346547596
635,0.5544896661166456,0.6007311261067787
636,0.5535889274911671,0.6022927360024346
637,0.5547019054904899,0.6024587177689754
638,0.5043513849576342,0.6877576018551215
639,0.5106832953173992,0.6785236398520424
640,0.4903033968993363,0.7099450568052575
641,0.48978615227161926,0.7120993361792048
642,0.4732521958968496,0.7355657146314102
643,0.47196901815889875,0.7385473204803219
644,0.4685404263847607,0.7441084255481976
645,0.4657975529654502,0.7485573096024981
646,0.4451118434285762,0.7782672260684862
647,0.43807989756266275,0.7864491780598958
648,0.43355561700979084,0.7972625433619427
649,0.43176705517382463,0.7991639581132669
650,0.42009972492113473,0.8139195948628736
651,0.4168886534589762,0.8200894777684224
652,0.4117000897725423,0.8279258445457176
653,0.40664361317952474,0.8353894269024884
654,0.4028661092122396,0.8411338523582176
655,0.3989713986714681,0.8447207980685764
656,0.39672050476074217,0.8491771556712963
657,0.39503021240234376,0.8544615568938079
658,0.3935584386189779,0.8569856996889468
659,0.3923068046569824,0.8591685542353877
660,0.3921532948811849,0.8596668384693287
661,0.3930363972981771,0.8584842258029514
662,0.3946491241455078,0.8571597629123264
663,0.3967369715372721,0.8532284206814236
664,0.39867709477742513,0.8490197640878183
665,0.40297053654988607,0.8447403519241898
666,0.40730559031168617,0.8389697039568865
667,0.4127556800842285,0.8321926540798611
668,0.4196988423665365,0.8223861129195602
669,0.42572612762451173,0.8137679488570602
670,0.43263353114981573,0.8038262963588725
671,0.5645988125893826,0.6072966124753076
672,0.5282096751791796,0.6617668129858819
673,0.45968459447224935,0.7632757681387442
674,0.46928602854410806,0.7476141470449942
675,0.4798001607259115,0.7331301653826678
676,0.49161059061686196,0.7145360876012732
677,0.502459462483724,0.6975110089337384
678,0.5149080912272136,0.6813383314344618
679,0.5273736990900189,0.6623341913019938
680,0.5312899834731439,0.5977373716363252
681,0.5325658587746613,0.5837762685389887
682,0.5532451275128695,0.5447066769886402
683,0.5747431803342021,0.5849414774277478
684,0.5897738730681928,0.5673289309139041
685,0.6017869313557943,0.5473372847945602
686,0.614912478129069,0.529634376808449
687,0.6260675278304824,0.5116910469548681
688,0.638426399230957,0.4933727123119213
689,0.6495883305867513,0.4738983719437211
690,0.6608956654866537,0.4560824076334635
691,0.6735998789469401,0.4394480387369792
692,0.6839205423990885,0.4209199693467882
693,0.6848877740611733,0.4206974584894783
694,0.5625759184161457,0.5198380625387192
695,0.55036302730307,0.5289080443354608
696,0.5478540539537008,0.5288161407925818
697,0.7408517201741537,0.3373200593171296
698,0.7520704905192057,0.32105085584852433
699,0.7600889260693464,0.3066898528303242
700,0.7733239658903533,0.28892337893237685
701,0.7841104872287973,0.2774502033048158
702,0.5846147020859855,0.6756040972719004
703,0.5911030124676521,0.6690730845488116
